P0,R,M
102.18522327208561,11.513,1.4954151815180512
105.36474104833383,11.509,1.5125934712936977
108.64319028419793,11.504,1.5294035403088317
112.0236492558161,11.498,1.545849286979096
115.5092920206283,11.491,1.5619343458667498
119.10339139763485,11.484,1.5776627369373477
122.80932204038446,11.476,1.5930380901314771
126.63056360558309,11.467,1.6080643577451403
130.57070402029092,11.457,1.6227449824144642
134.6334428507811,11.447,1.6370841137066263
138.822594776219,11.436,1.651084784307148
143.1420931704303,11.424,1.664751017288117
147.5959937951118,11.412,1.678086345516742
152.18847860796026,11.398,1.691093926816418
156.9238596892915,11.384,1.703777195987327
161.80658329083482,11.37,1.7161399643350648
166.8412340105122,11.354,1.728184962435726
172.03253909711106,11.338,1.7399158334339118
177.38537288890132,11.322,1.751335622507606
182.9047613903575,11.304,1.7624477347483727
188.59588699129307,11.287,1.7732551389167335
194.46409333282512,11.268,1.7837612642963918
200.5148903247481,11.249,1.7939724677745088
206.75395931902446,11.229,1.8038945546969984
213.18715844424594,11.209,1.8135304476231882
219.82052810608528,11.188,1.8228834675878798
226.66029665888837,11.166,1.8319564544162321
233.71288625374328,11.144,1.8407523226357216
240.98491886851312,11.122,1.849274063520025
248.48322252549096,11.099,1.8575242490439823
256.2148377025267,11.075,1.8655058494590795
264.1870239436295,11.051,1.8732216530170591
272.4072666752658,11.027,1.880674445719184
280.88328423474206,11.002,1.8878669288786905
289.6230351172879,10.976,1.894802108488408
298.6347254486231,10.95,1.901482557635274
307.9268166900413,10.924,1.9079111870147378
317.5080335832385,10.898,1.9140908182005978
327.3873723423417,10.87,1.9200240390752863
337.57410910084553,10.843,1.9257138934833802
348.07780862136616,10.815,1.931163319161516
358.90833327640695,10.787,1.9363748575741941
370.0758523085626,10.759,1.9413515680683773
381.5908513788512,10.73,1.9460962222739513
393.4641424121565,10.701,1.9506117072312708
405.70687374900206,10.671,1.9549009227449992
418.33054061320695,10.642,1.9589668743577036
431.3469959052372,10.612,1.9628123907629131
444.76846133140924,10.581,1.9664397898766022
