P0,R,M
153.46915403586675,11.401,1.742546976743864
158.28227054755007,11.391,1.7565236570474516
163.2463365493806,11.38,1.7701330248632
168.36608613589422,11.369,1.7833794920382535
173.64640187281933,11.356,1.7962673999615912
179.0923194534501,11.343,1.808801030449769
184.709032501048,11.329,1.8209845905136883
190.5018975218598,11.315,1.8328222478832632
196.47643901346913,11.3,1.8443181086455642
202.6383547333633,11.284,1.855476230308896
208.99352113272687,11.267,1.8663006530288748
215.54799896065438,11.25,1.8767895415052263
222.30803904411871,11.232,1.88692704488452
229.2800882492191,11.213,1.8967134114248472
236.47079562937847,11.194,1.906152140135641
243.88701876636657,11.174,1.9152473254762103
251.5358303101852,11.154,1.9240034101716705
259.4245247240671,11.132,1.9324250048997162
267.5606252410035,11.111,1.9405168388312397
275.95189103844814,11.088,1.9482836969901676
284.6063246380299,11.066,1.9557303993533566
293.5321795373451,11.042,1.9628617784407991
302.7379680810899,11.018,1.9696826856449718
312.2324695790533,10.994,1.9761979446967006
322.02473867870174,10.969,1.982412383480413
332.12411400035586,10.944,1.9883307974117421
342.5402270431743,10.918,1.9939579755413572
353.2830113704544,10.891,1.9992986797493606
364.3627120829959,10.865,2.0043576441347075
375.78989558958204,10.837,2.0091395699812518
387.57545968387075,10.81,2.013649142667413
399.73064393732625,10.782,2.0178910243837866
412.2670404180868,10.753,2.0218698350148996
425.1966047460128,10.725,2.0255901611897014
438.53166749442954,10.696,2.0290565970798315
452.284945949463,10.666,2.032273656319817
466.46955623816245,10.637,2.03524587574808
