M,R
11.328,1.8219279303525917
11.328,1.8238298273275722
11.328,1.8257225494280023
11.328,1.8276061483006074
11.328,1.8294806752527064
11.327,1.831010548416032
11.327,1.8328670942737142
11.327,1.8347147213585902
11.327,1.8365534796318932
11.326,1.8380478518508985
11.326,1.839869036037396
11.325,1.8413459825157477
11.325,1.8431497931995338
11.325,1.8449449823378203
11.324,1.8463961526314911
11.324,1.8481742629895563
11.323,1.8496085104048536
11.323,1.851369735914169
11.322,1.8527872572335735
11.321,1.8541965094624502
11.321,1.8559327785563242
11.32,1.8573255958157286
11.32,1.859045454617495
11.319,1.8604220270567433
11.318,1.861790570917712
11.317,1.8631511336645294
11.317,1.864838756096361
11.316,1.8661834484226716
11.315,1.8675202992097573
11.314,1.8688493546222533
11.313,1.870170660503833
11.313,1.8718190177721783
11.312,1.8731249074232397
11.311,1.8744231823839037
11.31,1.8757138872487953
11.309,1.8769970663040154
11.308,1.8782727635296215
11.307,1.879541022601969
11.306,1.880801886896215
11.305,1.8820553994886162
11.304,1.8833016031589627
11.303,1.8845405403928603
11.302,1.8857722533841292
11.301,1.8869967840370176
11.3,1.8882141739685536
11.299,1.8894244645107436
11.298,1.8906276967128937
11.297,1.891823911343772
11.296,1.8930131488937978
11.294,1.8938617691977593
11.293,1.8950372392085564
11.292,1.8962058525929808
11.291,1.8973676487418667
11.29,1.8985226667785433
11.288,1.8993376175362928
11.287,1.900479264929375
11.286,1.901614250588607
11.285,1.9027426125804379
11.283,1.9035313559112086
11.282,1.9046466552770878
11.281,1.9057554442030156
11.28,1.9068577597314385
11.278,1.9076209097271868
11.277,1.9087104622801365
11.276,1.9097936516103209
11.274,1.9105380217056425
11.273,1.911608667712621
11.272,1.9126730584392906
11.27,1.9133989783616738
11.269,1.914451040945214
11.267,1.9151648709426743
11.266,1.9162047467127927
11.264,1.9169066288906793
11.263,1.9179344572500066
11.262,1.9189562741176924
11.26,1.9196404502078126
11.259,1.9206504247886493
11.257,1.921322999441171
11.256,1.922321266463593
11.254,1.9229823750690254
11.253,1.9239690674381453
11.251,1.9246188435331402
11.25,1.9255940923593609
11.248,1.9262326676559856
11.247,1.9271966022830656
11.245,1.9278241066975301
11.244,1.9287768547300983
11.242,1.9293934164110733
11.241,1.9303351037417547
11.239,1.9309408490980344
11.237,1.9315412822234292
11.236,1.932466653661864
11.234,1.9330564571685485
11.233,1.9339710756609094
11.231,1.934550371716884
11.229,1.9351245091185065
11.228,1.9360232664874133
11.226,1.9365870768839577
11.225,1.9374753788826902
11.223,1.938028980365342
11.221,1.9385775716057974
11.22,1.9394504522156257
11.218,1.9399890089693244
11.216,1.9405226421769728
11.215,1.941380358432664
11.213,1.9419041280762666
11.211,1.9424230591196843
11.21,1.943265862955541
11.208,1.9437750979346469
11.206,1.9442795775500286
11.205,1.9451077159172383
11.203,1.9456026636243573
11.201,1.9460929375344453
11.199,1.946578564533035
11.198,1.947387555406895
11.196,1.9478638644368904
11.194,1.9483356059521995
11.192,1.9488028061215439
11.191,1.9495930692570806
11.189,1.9500511597486465
11.187,1.9505047861878606
11.186,1.951281248959785
11.184,1.9517259182487834
11.182,1.9521661992464299
11.18,1.9526021169204844
11.179,1.9533605601710948
11.177,1.9537877195186024
11.175,1.9542105893113801
11.173,1.9546291938591651
11.171,1.9550435573095843
11.17,1.9557800478863552
11.168,1.956185894334915
11.166,1.956587571047499
11.164,1.9569851015386421
11.162,1.9573785091669609
11.161,1.958093637989703
11.159,1.9584787621233424
11.157,1.9588598324388502
11.155,1.959236871685645
11.153,1.9596099024630544
11.152,1.9603042415355767
11.15,1.9606692148011637
11.148,1.9610302464123437
11.146,1.9613873583820929
11.144,1.9617405725790071
11.143,1.9624146756924294
11.141,1.962760051116862
11.139,1.9631015934369047
11.137,1.963439323956691
11.135,1.9637732638413068
11.133,1.9641034341178454
11.132,1.9647539801247738
11.13,1.9650765649682522
11.128,1.965395442399877
11.126,1.965710632907421
11.124,1.9660221568457137
11.122,1.9663300344377506
11.121,1.9669577667485711
11.119,1.967258302635208
11.117,1.9675552520089021
11.115,1.9678486345771182
11.113,1.9681384699202966
11.111,1.9684247774928392
11.109,1.9687075766240023
11.108,1.9693096120591151
11.106,1.9695853422680778
11.104,1.9698576212421015
11.102,1.970126467821234
11.1,1.970391900724995
11.098,1.9706539385532924
11.096,1.970912599787285
11.094,1.9711679027902724
11.093,1.971741723555544
11.091,1.9719902548859414
11.089,1.972235482351613
11.087,1.9724774238548646
11.085,1.9727160971844375
11.083,1.9729515200162904
11.081,1.9731837099145637
11.079,1.9734126843322644
11.078,1.9739594482927079
11.076,1.9741819336483186
11.074,1.9744012552124364
11.072,1.974617430003452
11.07,1.9748304749327186
11.068,1.9750404068052818
11.066,1.9752472423206797
11.064,1.9754509980737118
11.063,1.9759718067940475
11.061,1.9761693422908568
11.059,1.9763638471895688
11.057,1.976555337675086
11.055,1.9767438298312785
11.053,1.9769293396417664
11.051,1.9771118829906564
11.049,1.9772914756632458
11.047,1.9774681333467317
11.046,1.9779610057848742
11.044,1.9781317300888943
11.042,1.9782995658971179
11.04,1.978464528512733
11.038,1.9786266331442834
11.036,1.9787858949064074
11.034,1.978942328820454
11.032,1.97909594981521
11.03,1.979246772727526
11.029,1.9797129647862366
11.027,1.9798581257413437
11.025,1.980000532604083
11.023,1.9801401998513053
11.021,1.9802771418712184
11.019,1.9804113729639228
11.017,1.9805429073421206
11.015,1.9806717591316911
11.013,1.9807979423723405
11.012,1.9812386431896185
11.01,1.9813594214044834
11.008,1.981477572713
11.006,1.9815931108172318
11.004,1.981706049336058
11.002,1.9818164018057272
11.0,1.981924181680496
10.998,1.9820294023331921
10.996,1.9821320770557682
10.995,1.9825484131268054
10.993,1.9826459261598832
10.991,1.9827409327027798
10.989,1.9828334457305832
10.987,1.9829234781403533
10.985,1.9830110427515428
10.983,1.9830961523067157
10.981,1.983178819471942
10.98,1.9835743848039493
10.978,1.9836520958482824
10.976,1.98372740209842
10.974,1.9838003159207949
10.972,1.9838708496080764
10.97,1.983939015379588
10.968,1.9840048253819031
10.966,1.984068291689231
10.964,1.9841294263040543
10.963,1.9845025971747743
10.961,1.9845589955530938
10.959,1.9846130978785914
10.957,1.984664915872245
10.955,1.984714461185674
10.953,1.9847617454016502
10.951,1.9848067800345417
10.949,1.9848495765307543
10.948,1.9852036426446622
10.946,1.9852418888246377
10.944,1.9852779308682276
10.942,1.9853117799554771
10.94,1.9853434472007445
10.938,1.9853729436532666
10.936,1.9854002802974893
10.935,1.9857382161240003
10.933,1.985761158173506
10.931,1.9857819730525421
10.929,1.9858006714916314
10.927,1.9858172641586782
10.925,1.98583176165944
10.923,1.9858441745379696
10.921,1.9858545132769891
10.92,1.9861746838612584
10.918,1.9861807983941335
10.916,1.9861848699452866
10.914,1.9861869087568698
10.912,1.986186925011789
10.91,1.9861849288340554
10.908,1.9861809302892586
10.907,1.9864860933648751
10.905,1.9864780134211244
10.903,1.9864679610370704
10.901,1.9864559460488267
10.899,1.986441978235881
10.897,1.9864260673216199
10.896,1.9867187449982233
10.894,1.9866988706476008
10.892,1.986677082112501
10.89,1.9866533888958258
10.888,1.986627800446143
10.886,1.9866003261580742
10.884,1.9865709753726242
10.883,1.9868495443420615
10.881,1.986816362740234
10.879,1.9867813324292058
10.877,1.9867444625395212
10.875,1.9867057621499349
10.873,1.9866652402876432
10.872,1.9869320667459334
10.87,1.986887823668438
10.868,1.9868417859798218
10.866,1.9867939625050763
10.864,1.9867443620193102
10.863,1.987001635480688
10.861,1.9869484023654505
10.859,1.9868934183562623
10.857,1.9868366920324834
10.855,1.9867782319252922
10.853,1.9867180465179142
10.852,1.986964165563387
10.85,1.986900450591181
10.848,1.9868350355737474
10.846,1.9867679288061293
10.844,1.9866991385369703
10.843,1.9869361801462038
10.841,1.9868639436440456
10.839,1.9867900482022718
10.837,1.9867145018873484
10.835,1.9866373127208783
10.833,1.9865584886798595
10.832,1.986784929467079
10.83,1.9867027561718407
10.828,1.9866189717611622
