P0,R,M
6.158519035630825,13.146,0.31359436211485703
6.3512212524994345,13.081,0.31796410994809426
6.5499531892035066,13.017,0.3224947326675913
6.75490351778782,12.953,0.32718856422240555
6.9662668139115125,12.89,0.3320484448219851
7.184243741574224,12.828,0.337077389148673
7.409041243622401,12.767,0.34227733006872263
7.640872738216607,12.707,0.3476508058909678
7.879958321446376,12.649,0.35320050469212594
8.126524976284946,12.591,0.35892817992613113
8.380806788082255,12.535,0.3648359985404785
8.6430451668008,12.481,0.370926387149323
8.913489076205334,12.428,0.3772011872224447
9.192395270223969,12.376,0.38366204322743547
9.480028536705094,12.326,0.3903111290710805
9.776661948801681,12.277,0.39715045106969354
10.082577124221174,12.23,0.4041813223105807
10.39806449258771,12.185,0.4114055069695307
10.723423571170052,12.141,0.418824855259387
11.058963249237177,12.098,0.42644103737870187
11.405002081311427,12.057,0.4342551903868702
11.761868589597693,12.018,0.4422688306142464
12.129901575875676,11.98,0.45048351197915826
12.509450443151383,11.944,0.4589006844135707
12.900875527373216,11.909,0.4675214015662201
13.304548439527567,11.876,0.47634674349028444
13.720852418438701,11.844,0.48537793304338883
14.15018269460787,11.813,0.49461611769934527
14.592946865437048,11.784,0.504062336229167
15.049565282193768,11.756,0.5137174231733327
15.52047144908376,11.73,0.5235820276806633
16.006112434811165,11.705,0.533656959357639
16.506949297016423,11.681,0.5439429154299349
17.023457519994963,11.658,0.5544404894996678
17.55612746611229,11.637,0.5651501697868463
18.105464841344027,11.617,0.5760723560866592
18.67199117538282,11.598,0.5872072466922821
19.256244316768015,11.58,0.5985549508601017
19.85877894350805,11.563,0.6101223447233329
20.480167089680453,11.547,0.6219276743529897
21.12099868850934,11.532,0.6339831292937693
21.78188213243586,11.518,0.6462903386024824
22.46344485071391,11.505,0.6588494385196112
23.16633390507817,11.493,0.6716601698139774
23.891216604051632,11.482,0.6847221675365992
24.63878113647462,11.472,0.6980349936569759
25.409737224857217,11.462,0.7115980345543294
26.204816799175333,11.454,0.7254104748725619
27.02477469175011,11.446,0.7394712834560198
27.87038935387027,11.44,0.7537792555676777
28.742463594837947,11.434,0.7683329650220356
29.6418253441394,11.428,0.7831307102765528
30.569328437464396,11.424,0.7981706644375912
31.52585342732039,11.42,0.8134508229754769
32.51230841901097,11.417,0.8289689664803872
33.529629932772984,11.414,0.8447226668043337
34.57878379288903,11.412,0.8607092754768297
35.660766044621774,11.41,0.8769259243458354
36.77660389983892,11.409,0.8933695280647477
37.92735671222714,11.409,0.9100367761555568
39.114116983020864,11.409,0.9269241333075359
40.338011398200685,11.41,0.9440278391794444
41.60020189814597,11.41,0.9613439083221297
42.90188678075741,11.412,0.9788681267946198
44.24430183909654,11.413,0.9965960478026787
45.62872153462249,11.415,1.014523001808363
47.05646020713966,11.418,1.0326440805618813
48.528873322605094,11.42,1.0509541571848595
50.04735875998007,11.423,1.0694478714003022
51.61335813834848,11.426,1.088119637344355
53.228358185559614,11.429,1.106963645894684
54.89389214969784,11.433,1.1259738465218119
56.61154125471695,11.436,1.1451440014328913
58.382936201621824,11.44,1.1644676204070716
60.2097587166228,11.444,1.1839380143931106
62.093743147732084,11.448,1.2035482825259514
64.03667811131847,11.451,1.2232913990737357
66.04040819018313,11.455,1.2431600877600604
68.10683568476895,11.459,1.263146855958921
70.2379224191657,11.463,1.283244030290319
72.43569160362578,11.467,1.3034437429645231
74.70222975535852,11.471,1.3237379572332302
77.03968867942808,11.475,1.3441184629866159
79.45028751163164,11.479,1.3645770427109123
81.93631482530273,11.482,1.3851052576119873
84.50013080403579,11.486,1.4056944628743184
87.14416948239626,11.489,1.42633587694273
89.87094105674336,11.493,1.4470206006835673
92.68303426835925,11.496,1.467728896949869
95.58311886114718,11.498,1.4881459685335228
98.57394811623193,11.501,1.5081108666748515
101.65836146586864,11.502,1.5276205029721974
104.83928718914183,11.503,1.5466768502239086
108.11974519201384,11.503,1.5652839260157567
111.50284987436157,11.502,1.5834465814740757
114.99181308672564,11.5,1.6011702740332427
118.58994717957344,11.497,1.6184606497162375
122.30066814797864,11.493,1.635323492827295
126.12749887469674,11.489,1.651764612073081
130.07407247471818,11.484,1.6677898000493996
134.14413574447337,11.477,1.6834047656310405
138.34155271896503,11.47,1.698615150206715
142.6703083402039,11.462,1.7134265154506612
147.1345122404314,11.453,1.7278443294937433
151.73840264372083,11.444,1.7418739394070701
156.48635038966054,11.433,1.7555206229366045
161.38286308293993,11.422,1.7687895405675351
166.43258937277682,11.41,1.7816857865493272
171.64032336625237,11.397,1.7942143393882881
177.0110091797351,11.383,1.806380111913641
182.5497456327263,11.368,1.8181879485377925
188.26179108857474,11.353,1.8296425873671942
194.15256844665947,11.337,1.8407487250831296
200.22767029077966,11.32,1.8515109943796146
206.49286419863978,11.303,1.8619339296579445
212.95409821747,11.285,1.872019111454227
219.61750651098086,11.266,1.8817664991339396
226.48941518301314,11.247,1.891179998640575
233.57634828341168,11.227,1.900263913308155
240.88503400182526,11.206,1.909022646331967
248.4224110553124,11.185,1.9174606438303388
256.1956352758169,11.163,1.925582373670307
264.2120864037724,11.14,1.933392290327744
272.47937509427135,11.117,1.940894841211342
281.00535014247015,11.094,1.9480944516363603
289.7981059350734,11.07,1.954995539932922
298.86599013497977,11.045,1.9616024923479567
308.2176116063828,11.02,1.9679196755896158
317.8618485878507,10.995,1.9739514329419259
327.80785712114516,10.968,1.9797020876399125
338.06507974378013,10.942,1.9851759403365714
348.6432544535745,10.915,1.9903772588012656
359.55242395370857,10.888,1.99531030532171
370.802945187061,10.86,1.9999793068875982
382.4054991688783,10.832,2.0043884780526393
394.37110112711775,10.803,2.0085420078274026
406.7111109600718,10.774,2.0124440656412057
419.4372440212294,10.745,2.016098798768511
432.561582241592,10.716,2.019510340979074
