P0,R,M
80.87081906948193,11.515,1.32530770892073
83.62866003373189,11.509,1.3449277446332228
86.4805483548852,11.503,1.3646223024878246
89.42969121764006,11.496,1.3843629621352638
92.47940517748425,11.49,1.404151403964987
95.63311989043662,11.483,1.4239725421740204
98.89438196997985,11.476,1.4438004805910478
102.2668589755196,11.47,1.463627962903247
105.7543435368611,11.463,1.4834274436219808
109.36075761933425,11.456,1.5031938892727181
113.09015693436884,11.448,1.5228927828052217
116.94673550047803,11.441,1.5425120377389498
120.93483035977977,11.433,1.562026725537882
125.05892645535994,11.425,1.5814111183202468
129.32366167496235,11.416,1.6006472662317768
133.73383206667788,11.407,1.619698981425193
138.29439723249786,11.398,1.6385529647103292
143.0104859057974,11.389,1.657182119578642
147.88740171902094,11.379,1.6755468898182757
152.9306291680566,11.368,1.6936280683342773
